0x26F7568983161E0,20,20,0x37DEAD0F5C3AA813,0x7DB4187F695CE2A6,0,0,0,0,0x35135790E8393359,0x102B58D45DB9CA37,0x74B9E3DC9F89E8A3,0
0x26F7568983161E0,21,21,0x38E20063CB77BAB1,0x5EC68D99CAF17930,0,0,0,0,0x35135790E8393359,0x7EAEF0011D00934D,0x70ADF5E88C0F5F01,0
0x26F7568983161E0,22,22,0x1BD6DF3229AF7B83,0x502CCA55DE20D536,0,0,0,0,0x35135790E8393359,0x43BDCB6C694BA7C3,0x4B636D5E4E452227,0
0x26F7568983161E0,23,23,0x4C85D0C901910301,0x6D832831F5532F00,0,0,0,0,0x35135790E8393359,0x2945EC05CE72E9CB,0x4286F7E69C2E8CFF,0
0x26F7568983161E0,24,24,0xD958A1F79A4B13D,0x15B50559752DD744,0,0,0,0,0x35135790E8393359,0x19BE2262DC94F771,0xD958A1F79A4B13D,0
0x26F7568983161E0,25,25,0x2C3A3221A81E47F3,0x10468A9AB387708,0,0,0,0,0x4DECE8AD70D584B7,0x688BE97599CF84A9,0x211A3A293B75C831,0
0x26F7568983161E0,26,26,0x2F488144A1584AD7,0x15547083FE197176,0,0,0,0,0x1E275796A0D9A90B,0x49C4DD22BE665CA9,0x196C2E1B35C8D761,0
0x26F7568983161E0,27,27,0x10ACC774072815C9,0x503404655F5C3834,0,0,0,0,0x4DECE8AD70D584B7,0x461D2C206F36FA13,0x27151D467536450B,0
0x26F7568983161E0,28,28,0xF1F6B83C3F4486A,0xCC2073BAFA38631,0,0,0,0,0x4DECE8AD70D584B7,0x59F10382A74F00F8,0x703A43C961449080,0
0x26F7568983161E0,29,29,0xDCF6A0ABFA8E870,0x53EA2CE8970F1173,0,0,0,0,0x1E275796A0D9A90B,0x2F85E1B28212AC6E,0x7B960879F21F14C6,0
0x26F7568983161E0,30,30,0x2C6014BC96758E24,0x78B1B1CA196367E7,0,0,0,0,0x1E275796A0D9A90B,0x57BA81444839E81E,0x36D5078333C95A76,0
0x26F7568983161E0,31,31,0x608F3DC12A0616C7,0x4D64A2DFE644C332,0,0,0,0,0x4DECE8AD70D584B7,0x528BC4C2934096FA,0x2E458E31574390EE,0
0x26F7568983161E0,32,32,0x6D4E8E9012035F,0x2E56936A9C30B74A,0,0,0,0,0x4DECE8AD70D584B7,0x781D01981D9C1662,0x2E9F7C72DBD02FFE,0
0x26F7568983161E0,33,33,0x10559E99A5B2A0F8,0x71FEC8FA9F57669,0,0,0,0,0x2000C4DF231528B9,0x5436F37DAF421601,0x8A7D8BE5B1E6DCD,0
0x26F7568983161E0,34,34,0x3AE341FCBBB727F2,0x1DC7ABFAFEC74AC7,0,0,0,0,0x4DECE8AD70D584B7,0xB82DF41B0D557BF,0x42FB6B692F6F5A8B,0
0x26F7568983161E0,35,35,0x55206036A8CC0D19,0x4DB12404D717BF58,0,0,0,0,0x4DECE8AD70D584B7,0x7F470BA9DC08F250,0x399C433035C57D4,0
0x26F7568983161E0,36,36,0x63B5364B17E6647A,0x74AB74371BDEAB8F,0,0,0,0,0x4DECE8AD70D584B7,0x55F0F8E379EE2017,0x228029E91D7EB23,0
0x26F7568983161E0,37,37,0x7E8CB81E0A3C9465,0x335FBCAED20648AC,0,0,0,0,0x4DECE8AD70D584B7,0x5C4BA117233D74B4,0x2E3F30CF6D784830,0
0x26F7568983161E0,38,38,0x3C65B8E7D79A7C39,0x771984BA937AB1FE,0,0,0,0,0x4DECE8AD70D584B7,0x4840EAA2C6FD94A0,0x6B07F136BA4CF3C4,0
0x26F7568983161E0,39,39,0x271701A0266C4613,0x22465514C5BF9F66,0,0,0,0,0x4DECE8AD70D584B7,0x1F00B91D1C0511AE,0x168F549C7AE3B47A,0
0x26F7568983161E0,40,40,0x515AE53DFD1DA047,0x3E7FB9A5E2A572B2,0,0,0,0,0x4DECE8AD70D584B7,0x1B9E576B524EDBFA,0x4119D5AF1ABD68E,0
0x26F7568983161E0,41,41,0x4CB0209EFE6FFA3F,0x26E86E36FD97D86A,0,0,0,0,0x4DECE8AD70D584B7,0x6D6FD4DE2CACB832,0x3703C59D2ED95E9E,0
0x26F7568983161E0,42,42,0x58B39CC418FCA007,0x2EF20FED18091C52,0,0,0,0,0x2000C4DF231528B9,0x479B9F0E7FBE89BA,0x13090793CC730666,0
0x26F7568983161E0,43,43,0x609E86FACBF6E7D8,0x687C03D33D0F8CA9,0,0,0,0,0x4DECE8AD70D584B7,0x28ED0AC1B883C5E1,0x1FA11E1A7B9DB7AD,0
0x26F7568983161E0,44,44,0x3A768A2813538E1,0x47AF88E0F3ABC120,0,0,0,0,0x2000C4DF231528B9,0x2AD00368F1A03698,0x28C2B886A58C332C,0
0x26F7568983161E0,45,45,0x2300210456CE3FF1,0x7F35FD2D35ECC130,0,0,0,0,0x2000C4DF231528B9,0x1F51BDBE7D3FCAE8,0x695EE5568D476BDC,0
0x26F7568983161E0,46,46,0x6224C4197137E836,0x2C679B53F09E7603,0,0,0,0,0x2000C4DF231528B9,0x7C91E27DF7D58CAB,0x46F91801E9124D5F,0
0x26F7568983161E0,47,47,0x4618B17334CC098E,0x52C8CB0F9438C23B,0,0,0,0,0x2000C4DF231528B9,0x1489F61A46ED92C3,0x7B1E366FFA852E37,0
0x26F7568983161E0,48,48,0x52F466E4848351CF,0x410CE4CD568647BA,0,0,0,0,0x4DECE8AD70D584B7,0x766C52A57BC1D5C2,0x143062A00DBD493E,0
