0x2F42BB0A766B63B4,82,-45,-87,0,0,0,1024,512,0x41000000,0,0x42C80000,0,0,0,0,0,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B
0x3D5B6CA92BD02C5C,0,0,0,0,0,0,1024,512,0,0,0x42C80000,0,0,0,0,0,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B
0x6436CCB615A2B9C6,0,-11,-77,0,0,0,1024,512,0,0,0x42C80000,0,0,0,0,0,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B
0x7A398A475F8AF4C7,-30,-28,-63,0,0,0,512,512,0,0,0x42D80000,0,0,0,0,0,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B
0x5BF4DD6DCF1D24F3,-24,-42,-53,0,0,0,1024,512,0,0,0x42C80000,0,0,0,0,0,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B
0x77DFC11743C74578,118,-18,-52,0,0,0,1024,512,0,0,0x42C80000,0,0,0,0,0,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B
0x6840B7B398F4BB83,-107,-43,-87,0,0,0,1024,512,0,0,0x42D00000,0,0,0,0,0,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B
0x369CFF6935966A74,-119,-20,-75,0,0,0,1024,512,0,0,0x42C80000,0,0,0,0,0,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B
0xB75A649C0E85983,-40,10,-51,0,0,0,1024,512,0,0,0x42C80000,0,0,0,0,0,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B
0x485D0D5E33D6802B,0,-28,-52,0,0,0,1024,512,0,0x40C00000,0x42D00000,0,0,0,0,0,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B
0x4328BAA07BF1D03B,0,0,0,0,0,0,1024,512,0,0,0x42C80000,0,0,0,0,0,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B
0x5B3E3BAE603F9641,122,0,-69,0,0,0,1024,512,0,0,0x42D00000,0,0,0,0,0,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B
0xB73B6226AAA80F5,-40,-40,-72,0,0,0,1024,512,0xC1000000,0,0x42C80000,0,0,0,0,0,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B
0x6DC98FE2DC7C7650,-110,-5,-39,0,0,0,1024,512,0,0,0x42D00000,0,0,0,0,0,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B
0x7B66427785660BAE,15,0,-60,0,0,0,1024,512,0,0,0x42D00000,0,0,0,0,0,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B
0x640DF302FEF996C9,0,0,-25,0,0,0,1024,512,0,0,0x42D00000,0,0,0,0,0,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B
0x70F8F3D92031F6F7,5,-5,-35,0,0,0,1024,512,0,0,0x42D00000,0,0,0,0,0,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B
0x62032B32D0D142BE,-3,0,-40,0,0,0,1024,512,0,0,0x42D00000,0,0,0,0,0,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B
0x1F48082B20588E4E,0,-15,-35,0,0,0,1024,512,0,0,0x42D00000,0,0,0,0,0,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B
0x7C1FF1AD76B46DA2,-11,0,-40,0,0,0,1024,1024,0,0,0x42C80000,0,0,0,0,0,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B
0x6768B46BA75651CE,-80,-27,-45,0,0,0,1024,512,0,0,0x42C80000,0,0,0,0,0,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B
0x7A7BDA9AB5E9BF35,-7,-17,-50,0,0,0,1024,512,0,0,0x42C80000,0,0,0,0,0,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B
0x5D7835133AA2DAA1,55,0,-50,0,0,0,1024,512,0,0,0x42C80000,0,0,0,0,0,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B
0x59618269D014E1FE,130,30,-87,0,0,0,1024,256,0,0,0x42C80000,0,0,0,0,0,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B
0x57F46C2CAF1DE7FC,30,3,-40,0,0,0,1024,512,0,0,0x42C80000,0,0,0,0,0,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B
0x82D4D1D3EC87299,23,-60,-65,0,0,0,1024,1024,0,0,0x42C80000,0,0,0,0,0,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B
0x6AB1184700CE0AA6,3,-5,-30,0,0,0,1024,512,0,0,0x42C80000,0,0,0,0,0,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B
0x67B5B30F9AA8786C,-77,14,-80,0,0,0,1024,512,0,0,0x42C80000,0,0,0,0,0,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B
0x6CB6925EBE3BC0D6,55,-5,-50,0,0,0,1024,512,0,0,0x42C80000,0,0,0,0,0,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B
0x3C2D17D2F2C857E1,11,-10,-80,0,0,0,1024,512,0,0,0x42C80000,0,0,0,0,0,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B
0x7B2CB0CDA291AE11,24,6,-105,0,0,0,1024,512,0,0,0x42C80000,0,0,0,0,0,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B,0x20BFDBAE94B
