136,2,15,0x7ECD2F25FD60F375,0x5870DF5ED04A8F11,0x5AC8F88A935E355B,1250,0,0,0xE18EB78C7B00E50,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0
137,3,20,0x7ECD2F25FD60F375,0x5870DF5ED04A8F11,0x5AC8F88A935E355B,2000,0,0,0xE18F278C7B01A35,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0
138,4,25,0x7ECD2F25FD60F375,0x5870DF5ED04A8F11,0x5AC8F88A935E355B,3000,0,0,0xE18F178C7B01882,0x57AD3B58FDD4BFB7,0,0xAC99E0B7161100D,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0
139,0,2,0x7ECD2F25FD60F375,0x1F3B0D3BD9ACB4A5,0x7BFE9CA7E8EF67DB,500,0,0,0x3DA02D474F31B3AD,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0
140,1,4,0x7ECD2F25FD60F375,0x1F3B0D3BD9ACB4A5,0x7BFE9CA7E8EF67DB,750,0,0,0x3DA02A474F31AE94,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0
141,2,6,0x7ECD2F25FD60F375,0x1F3B0D3BD9ACB4A5,0x7BFE9CA7E8EF67DB,1250,0,0,0x3DA02B474F31B047,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0
142,3,8,0x7ECD2F25FD60F375,0x1F3B0D3BD9ACB4A5,0x7BFE9CA7E8EF67DB,2000,0,0,0x3DA028474F31AB2E,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0
143,4,10,0x7ECD2F25FD60F375,0x1F3B0D3BD9ACB4A5,0x7BFE9CA7E8EF67DB,3000,0,0,0x3DA029474F31ACE1,0x57AD3B58FDD4BFB7,0,0x2CEB5148BCF0978D,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0
144,0,35,0x7ECD2F25FD60F375,0x57AD3B58FDD4BFB7,0x116E94A600E48352,5000,0,0,0x5E8F14A95F8F7F54,0x7FCE4A14FEC05DA1,0,0,0,0,0,0x8C286E9EA186062,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
145,0,1,0x7ECD2F25FD60F375,0x7FCE4A14FEC05DA1,0x5F0C7E8C9B638793,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,0,50,0x721D7E71414C058F,0x7BFF3D8DB7BB109E,0x72708762FBBD1B52,500,0,0,0x21FC1B7DDC0EA11B,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
147,1,250,0x721D7E71414C058F,0x7BFF3D8DB7BB109E,0x72708762FBBD1B52,750,0,0,0x21FC1C7DDC0EA2CE,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
148,2,750,0x721D7E71414C058F,0x7BFF3D8DB7BB109E,0x72708762FBBD1B52,1250,0,0,0x21FC1D7DDC0EA481,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
149,3,1500,0x721D7E71414C058F,0x7BFF3D8DB7BB109E,0x72708762FBBD1B52,2000,0,0,0x21FC1E7DDC0EA634,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
150,4,2500,0x721D7E71414C058F,0x7BFF3D8DB7BB109E,0x72708762FBBD1B52,3000,0,0,0x21FC1F7DDC0EA7E7,0x57AD3B58FDD4BFB7,0,0x48622B338B826982,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
151,0,50,0x721D7E71414C058F,0x46422DECC5803401,0x4BA488745645B8F5,500,0,0,0x1F6B1719B73BC762,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
152,1,250,0x721D7E71414C058F,0x46422DECC5803401,0x4BA488745645B8F5,750,0,0,0x1F6B1619B73BC5AF,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
153,2,750,0x721D7E71414C058F,0x46422DECC5803401,0x4BA488745645B8F5,1250,0,0,0x1F6B1519B73BC3FC,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
154,3,1500,0x721D7E71414C058F,0x46422DECC5803401,0x4BA488745645B8F5,2000,0,0,0x1F6B1419B73BC249,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
155,4,2500,0x721D7E71414C058F,0x46422DECC5803401,0x4BA488745645B8F5,3000,0,0,0x1F6B1319B73BC096,0x57AD3B58FDD4BFB7,0,0x6694481EE213E0DF,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
156,0,50,0x721D7E71414C058F,0x289883E2F7A6AF52,0xD86A38374BB2AEC,500,0,0,0x23BDDA267088E1F9,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
157,1,250,0x721D7E71414C058F,0x289883E2F7A6AF52,0xD86A38374BB2AEC,750,0,0,0x23BDD7267088DCE0,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
158,2,750,0x721D7E71414C058F,0x289883E2F7A6AF52,0xD86A38374BB2AEC,1250,0,0,0x23BDD8267088DE93,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
159,3,1500,0x721D7E71414C058F,0x289883E2F7A6AF52,0xD86A38374BB2AEC,2000,0,0,0x23BDDD267088E712,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
160,4,2500,0x721D7E71414C058F,0x289883E2F7A6AF52,0xD86A38374BB2AEC,3000,0,0,0x23BDDE267088E8C5,0x57AD3B58FDD4BFB7,0,0x64D2CF50A10C6994,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
161,0,3,0x721D7E71414C058F,0x9C59D60380F570A,0xBD6FF8DE83B32B,500,0,0,0x2DB8F520A997A4C0,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
162,1,6,0x721D7E71414C058F,0x9C59D60380F570A,0xBD6FF8DE83B32B,750,0,0,0x2DB8F820A997A9D9,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
163,2,9,0x721D7E71414C058F,0x9C59D60380F570A,0xBD6FF8DE83B32B,1250,0,0,0x2DB8F720A997A826,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
164,3,12,0x721D7E71414C058F,0x9C59D60380F570A,0xBD6FF8DE83B32B,2000,0,0,0x2DB8FA20A997AD3F,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
165,4,15,0x721D7E71414C058F,0x9C59D60380F570A,0xBD6FF8DE83B32B,3000,0,0,0x2DB8F920A997AB8C,0x57AD3B58FDD4BFB7,0,0xBD6FF8DE83B32B,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
166,0,2,0x721D7E71414C058F,0x6C856D95DB14B8C6,0x40C5F17C140F26FB,500,0,0,0x74383F306653E1FF,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0
167,1,4,0x721D7E71414C058F,0x6C856D95DB14B8C6,0x40C5F17C140F26FB,750,0,0,0x743840306653E3B2,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0
168,2,6,0x721D7E71414C058F,0x6C856D95DB14B8C6,0x40C5F17C140F26FB,1250,0,0,0x743841306653E565,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0
169,3,8,0x721D7E71414C058F,0x6C856D95DB14B8C6,0x40C5F17C140F26FB,2000,0,0,0x74383A306653D980,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0
170,4,10,0x721D7E71414C058F,0x6C856D95DB14B8C6,0x40C5F17C140F26FB,3000,0,0,0x74383B306653DB33,0x57AD3B58FDD4BFB7,0,0x60FB05A5F262C6ED,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0
171,0,5,0x721D7E71414C058F,0x5870DF5ED04A8F11,0x5AC8F88A935E355B,500,0,0,0xE18ED78C7B011B6,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0
172,1,10,0x721D7E71414C058F,0x5870DF5ED04A8F11,0x5AC8F88A935E355B,750,0,0,0xE18EC78C7B01003,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0
173,2,15,0x721D7E71414C058F,0x5870DF5ED04A8F11,0x5AC8F88A935E355B,1250,0,0,0xE18EB78C7B00E50,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0
174,3,20,0x721D7E71414C058F,0x5870DF5ED04A8F11,0x5AC8F88A935E355B,2000,0,0,0xE18F278C7B01A35,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0
175,4,25,0x721D7E71414C058F,0x5870DF5ED04A8F11,0x5AC8F88A935E355B,3000,0,0,0xE18F178C7B01882,0x57AD3B58FDD4BFB7,0,0xAC99E0B7161100D,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0
176,0,2,0x721D7E71414C058F,0x1F3B0D3BD9ACB4A5,0x7BFE9CA7E8EF67DB,500,0,0,0x3DA02D474F31B3AD,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0
177,1,4,0x721D7E71414C058F,0x1F3B0D3BD9ACB4A5,0x7BFE9CA7E8EF67DB,750,0,0,0x3DA02A474F31AE94,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0
178,2,6,0x721D7E71414C058F,0x1F3B0D3BD9ACB4A5,0x7BFE9CA7E8EF67DB,1250,0,0,0x3DA02B474F31B047,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0
179,3,8,0x721D7E71414C058F,0x1F3B0D3BD9ACB4A5,0x7BFE9CA7E8EF67DB,2000,0,0,0x3DA028474F31AB2E,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0
180,4,10,0x721D7E71414C058F,0x1F3B0D3BD9ACB4A5,0x7BFE9CA7E8EF67DB,3000,0,0,0x3DA029474F31ACE1,0x57AD3B58FDD4BFB7,0,0x2CEB5148BCF0978D,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0
181,0,35,0x721D7E71414C058F,0x57AD3B58FDD4BFB7,0x116E94A600E48352,5000,0,0,0x5E8F14A95F8F7F54,0x7FCE4A14FEC05DA1,0,0,0,0,0,0x8C286E9EA186062,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
542,0,1,0x721D7E71414C058F,0x7FCE4A14FEC05DA1,0x5F0C7E8C9B638793,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,0,50,0x70418D65A32A8D17,0x7BFF3D8DB7BB109E,0x72708762FBBD1B52,500,0,0,0x21FC1B7DDC0EA11B,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
183,1,250,0x70418D65A32A8D17,0x7BFF3D8DB7BB109E,0x72708762FBBD1B52,750,0,0,0x21FC1C7DDC0EA2CE,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
184,2,750,0x70418D65A32A8D17,0x7BFF3D8DB7BB109E,0x72708762FBBD1B52,1250,0,0,0x21FC1D7DDC0EA481,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
185,3,1500,0x70418D65A32A8D17,0x7BFF3D8DB7BB109E,0x72708762FBBD1B52,2000,0,0,0x21FC1E7DDC0EA634,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
186,4,2500,0x70418D65A32A8D17,0x7BFF3D8DB7BB109E,0x72708762FBBD1B52,3000,0,0,0x21FC1F7DDC0EA7E7,0x57AD3B58FDD4BFB7,0,0x48622B338B826982,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
187,0,50,0x70418D65A32A8D17,0x46422DECC5803401,0x4BA488745645B8F5,500,0,0,0x1F6B1719B73BC762,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
188,1,250,0x70418D65A32A8D17,0x46422DECC5803401,0x4BA488745645B8F5,750,0,0,0x1F6B1619B73BC5AF,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
189,2,750,0x70418D65A32A8D17,0x46422DECC5803401,0x4BA488745645B8F5,1250,0,0,0x1F6B1519B73BC3FC,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
190,3,1500,0x70418D65A32A8D17,0x46422DECC5803401,0x4BA488745645B8F5,2000,0,0,0x1F6B1419B73BC249,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
191,4,2500,0x70418D65A32A8D17,0x46422DECC5803401,0x4BA488745645B8F5,3000,0,0,0x1F6B1319B73BC096,0x57AD3B58FDD4BFB7,0,0x6694481EE213E0DF,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
192,0,50,0x70418D65A32A8D17,0x289883E2F7A6AF52,0xD86A38374BB2AEC,500,0,0,0x23BDDA267088E1F9,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
193,1,250,0x70418D65A32A8D17,0x289883E2F7A6AF52,0xD86A38374BB2AEC,750,0,0,0x23BDD7267088DCE0,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
194,2,750,0x70418D65A32A8D17,0x289883E2F7A6AF52,0xD86A38374BB2AEC,1250,0,0,0x23BDD8267088DE93,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
195,3,1500,0x70418D65A32A8D17,0x289883E2F7A6AF52,0xD86A38374BB2AEC,2000,0,0,0x23BDDD267088E712,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
196,4,2500,0x70418D65A32A8D17,0x289883E2F7A6AF52,0xD86A38374BB2AEC,3000,0,0,0x23BDDE267088E8C5,0x57AD3B58FDD4BFB7,0,0x64D2CF50A10C6994,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
197,0,3,0x70418D65A32A8D17,0x9C59D60380F570A,0xBD6FF8DE83B32B,500,0,0,0x2DB8F520A997A4C0,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
198,1,6,0x70418D65A32A8D17,0x9C59D60380F570A,0xBD6FF8DE83B32B,750,0,0,0x2DB8F820A997A9D9,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
199,2,9,0x70418D65A32A8D17,0x9C59D60380F570A,0xBD6FF8DE83B32B,1250,0,0,0x2DB8F720A997A826,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
200,3,12,0x70418D65A32A8D17,0x9C59D60380F570A,0xBD6FF8DE83B32B,2000,0,0,0x2DB8FA20A997AD3F,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
201,4,15,0x70418D65A32A8D17,0x9C59D60380F570A,0xBD6FF8DE83B32B,3000,0,0,0x2DB8F920A997AB8C,0x57AD3B58FDD4BFB7,0,0xBD6FF8DE83B32B,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
202,0,2,0x70418D65A32A8D17,0x6C856D95DB14B8C6,0x40C5F17C140F26FB,500,0,0,0x74383F306653E1FF,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0
203,1,4,0x70418D65A32A8D17,0x6C856D95DB14B8C6,0x40C5F17C140F26FB,750,0,0,0x743840306653E3B2,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0
204,2,6,0x70418D65A32A8D17,0x6C856D95DB14B8C6,0x40C5F17C140F26FB,1250,0,0,0x743841306653E565,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0
205,3,8,0x70418D65A32A8D17,0x6C856D95DB14B8C6,0x40C5F17C140F26FB,2000,0,0,0x74383A306653D980,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0
206,4,10,0x70418D65A32A8D17,0x6C856D95DB14B8C6,0x40C5F17C140F26FB,3000,0,0,0x74383B306653DB33,0x57AD3B58FDD4BFB7,0,0x60FB05A5F262C6ED,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0
207,0,5,0x70418D65A32A8D17,0x5870DF5ED04A8F11,0x5AC8F88A935E355B,500,0,0,0xE18ED78C7B011B6,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0
