1366,0,25,0x7FB43557B54149CE,0x71D1142F6D1828C8,0x72A9289FA139EB2D,1000,0,0,0,0,0,0,0,0,0,0xFFC39CDD777503E,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1367,1,50,0x7FB43557B54149CE,0x71D1142F6D1828C8,0x72A9289FA139EB2D,2500,0,0,0,0,0,0,0,0,0,0xFFC39CDD777503E,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1368,2,100,0x7FB43557B54149CE,0x71D1142F6D1828C8,0x72A9289FA139EB2D,5000,0,0,0,0x441924B366B63176,0,0x5CE0B2F069C6E597,0,0,0,0xFFC39CDD777503E,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1369,0,100,0x7FB43557B54149CE,0x5C41A492B47FC297,0x7781D22B2D221ACC,1000,0,0,0,0,0,0,0,0,0,0xFFC39CDD777503E,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1370,1,200,0x7FB43557B54149CE,0x5C41A492B47FC297,0x7781D22B2D221ACC,2500,0,0,0,0,0,0,0,0,0,0xFFC39CDD777503E,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1371,2,300,0x7FB43557B54149CE,0x5C41A492B47FC297,0x7781D22B2D221ACC,5000,0,0,0,0x441924B366B63176,0,0x186DF015310AC334,0,0,0,0xFFC39CDD777503E,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1372,0,25,0x7FB43557B54149CE,0x160D0DD620800569,0x24C80FBB01DD1DCF,1000,0,0,0,0,0,0,0,0,0,0xFFC39CDD777503E,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1373,1,50,0x7FB43557B54149CE,0x160D0DD620800569,0x24C80FBB01DD1DCF,2500,0,0,0,0,0,0,0,0,0,0xFFC39CDD777503E,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1374,2,75,0x7FB43557B54149CE,0x160D0DD620800569,0x24C80FBB01DD1DCF,5000,0,0,0,0x441924B366B63176,0,0x6C7CC98F642BC441,0,0,0,0xFFC39CDD777503E,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1375,0,20,0x7FB43557B54149CE,0x441924B366B63176,0x6385B6082D8E5473,10000,0,0,0,0,0,0x63B8101623261065,0,0,0,0xFFC39CDD777503E,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1376,0,5,0x7FB43557B54149CE,0x63AFEB1820E32BC2,0x132DA6AEF9F0D0D2,1000,0,0,0,0,0,0,0,0,0,0xFFC3ACDD77751F1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1377,1,15,0x7FB43557B54149CE,0x63AFEB1820E32BC2,0x132DA6AEF9F0D0D2,2500,0,0,0,0,0,0,0,0,0,0xFFC3ACDD77751F1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1378,2,25,0x7FB43557B54149CE,0x63AFEB1820E32BC2,0x132DA6AEF9F0D0D2,5000,0,0,0,0x441925B366B63329,0,0x6F79B56CC5289A02,0,0,0,0xFFC3ACDD77751F1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1379,0,25,0x7FB43557B54149CE,0x7049F63EE0B63090,0x55652E068049AFB8,1000,0,0,0,0,0,0,0,0,0,0xFFC3ACDD77751F1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1380,1,50,0x7FB43557B54149CE,0x7049F63EE0B63090,0x55652E068049AFB8,2500,0,0,0,0,0,0,0,0,0,0xFFC3ACDD77751F1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1381,2,100,0x7FB43557B54149CE,0x7049F63EE0B63090,0x55652E068049AFB8,5000,0,0,0,0x441925B366B63329,0,0x1490BB279F7445E0,0,0,0,0xFFC3ACDD77751F1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1382,0,50,0x7FB43557B54149CE,0xD6E068459B6A04B,0x87A52C3E3467B9F,1000,0,0,0,0,0,0,0,0,0,0xFFC3ACDD77751F1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1383,1,100,0x7FB43557B54149CE,0xD6E068459B6A04B,0x87A52C3E3467B9F,2500,0,0,0,0,0,0,0,0,0,0xFFC3ACDD77751F1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1384,2,150,0x7FB43557B54149CE,0xD6E068459B6A04B,0x87A52C3E3467B9F,5000,0,0,0,0x441925B366B63329,0,0x10567A02560AF31,0,0,0,0xFFC3ACDD77751F1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1385,0,25,0x7FB43557B54149CE,0x7D215EFF481F4F85,0x4D7E86CC8D705E43,1000,0,0,0,0,0,0,0,0,0,0xFFC3ACDD77751F1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1386,1,50,0x7FB43557B54149CE,0x7D215EFF481F4F85,0x4D7E86CC8D705E43,2500,0,0,0,0,0,0,0,0,0,0xFFC3ACDD77751F1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1387,2,100,0x7FB43557B54149CE,0x7D215EFF481F4F85,0x4D7E86CC8D705E43,5000,0,0,0,0x441925B366B63329,0,0xA8106E26822D8D5,0,0,0,0xFFC3ACDD77751F1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1388,0,50,0x7FB43557B54149CE,0x282C9A3C92912CE6,0x48C9DB9D5CCAB6E4,1000,0,0,0,0,0,0,0,0,0,0xFFC3ACDD77751F1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1389,1,100,0x7FB43557B54149CE,0x282C9A3C92912CE6,0x48C9DB9D5CCAB6E4,2000,0,0,0,0,0,0,0,0,0,0xFFC3ACDD77751F1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1390,2,150,0x7FB43557B54149CE,0x282C9A3C92912CE6,0x48C9DB9D5CCAB6E4,3000,0,0,0,0,0,0,0,0,0,0xFFC3ACDD77751F1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
