21,0x20C31474A20,0x2934B116AC99538A,0xD48E5F30CECB510,0x4CD85DA54E34F20A,0,1,0,0x2C00D7D5F116330F,0
22,0x20C31474A20,0x2E23561EDA89D9DF,0xD48E5F30CECB510,0x23631E606828D668,0,0,0,0,0
23,0x20C31474A20,0x359F2EE0E8CB35E3,0x75A5FB9B890AD416,0x4CD85DA54E34F20A,0,0,0,0,0
24,0x20C31474A20,0x584E36A383A13A93,0xD48E5F30CECB510,0x6DA6061FD1E081BD,0,1,0,0x2C00D7D5F116330F,0
25,0x20C31474A20,0x326EDF8D1072598F,0xD48E5F30CECB510,0x6DA6061FD1E081BD,0,0,0,0,0
26,0x20C31474A20,0x1A4879D8A49BF26,0xD48E5F30CECB510,0x4CD85DA54E34F20A,0,0,0,0,90260
26,0x20C31474A20,0x17227689B6498067,0x6E2E66060A72F89C,0x6DA6061FD1E081BD,0,0,0,0,90260
27,0x20C31474A20,0x58256A56904231C3,0xD48E5F30CECB510,0x4CD85DA54E34F20A,0,0,0,0x2C00D7D5F116330F,0
28,0x20C31474A20,0x2A14A04969B3AB2A,0xD48E5F30CECB510,0x6DA6061FD1E081BD,0,1,0,0,0
29,0x20C31474A20,0x1A1C2E2B58EDF77D,0xD48E5F30CECB510,0x7DBB8C7CA3AEB214,0,0,0,0,0
30,0x20C31474A20,0x337A1F98E2DC09E9,0xD48E5F30CECB510,0x6DA6061FD1E081BD,0,0,0,0x2C00D7D5F116330F,0
31,0x20C31474A20,0xBDF9A81259BAEB,0xD48E5F30CECB510,0x1A7CE19BAA54C278,0,1,0x206FB3C51F589A9C,0x2C00D7D5F116330F,0
32,0x20C31474A20,0x359F2EE0E8CB35E3,0x75A5FB9B890AD416,0x4CD85DA54E34F20A,0,0,0,0,0
33,0x20C31474A20,0x2190F7BEB13BF87A,0xD48E5F30CECB510,0x4CD85DA54E34F20A,0,0,0,0,0
34,0x20C31474A20,0x6FB837965352A1F4,0xD48E5F30CECB510,0x4CD85DA54E34F20A,0,2,0,0,0
35,0x20C31474A20,0x503FEB1197EB0171,0xD48E5F30CECB510,0x6DA6061FD1E081BD,0,1,0,0x2C00D7D5F116330F,0
36,0x20C31474A20,0x39EBA4F889A0919E,0xD48E5F30CECB510,0x23631E606828D668,0,0,0,0,0
37,0x20C31474A20,0x7F3D7CC2811D225E,0xD48E5F30CECB510,0x23631E606828D668,0,1,0,0,0
38,0x20C31474A20,0x10DD3AC48E3BE378,0xD48E5F30CECB510,0x6DA6061FD1E081BD,0,0,0,0x2C00D7D5F116330F,0
39,0x20C31474A20,0x7C104D83E0108E4A,0xD48E5F30CECB510,0x23631E606828D668,0,1,0,0x2C00D7D5F116330F,0
40,0x20C31474A20,0x38D9B030AE795D7B,0xD48E5F30CECB510,0x6DA6061FD1E081BD,0,0,0,0x2C00D7D5F116330F,0
41,0x20C31474A20,0x359F2EE0E8CB35E3,0x75A5FB9B890AD416,0x4CD85DA54E34F20A,0,0,0,0,0
42,0x20C31474A20,0x7283B83637F9005C,0xD48E5F30CECB510,0x4CD85DA54E34F20A,0,0,0,0x2C00D7D5F116330F,0
43,0x20C31474A20,0x466AE2E968481C13,0xD48E5F30CECB510,0x4CD85DA54E34F20A,0,0,0,0,0
44,0x20C31474A20,0x7F39EFC28119FCF0,0xD48E5F30CECB510,0x4CD85DA54E34F20A,0,1,0,0x2C00D7D5F116330F,0
45,0x20C31474A20,0x64E952B3DE6E8CF3,0xD48E5F30CECB510,0x6DA6061FD1E081BD,0,0,0,0x2C00D7D5F116330F,0
46,0x20C31474A20,0x1A1C2E2B58EDF77D,0xD48E5F30CECB510,0x7DBB8C7CA3AEB214,0,0,0,0,0
47,0x20C31474A20,0x4DE23B1D6BD689C6,0xD48E5F30CECB510,0x6DA6061FD1E081BD,0,0,0,0,0
48,0x20C31474A20,0x359F2EE0E8CB35E3,0x75A5FB9B890AD416,0x4CD85DA54E34F20A,0,1,0,0,0
49,0x20C31474A20,0x7F39F4C2811A056F,0xD48E5F30CECB510,0x23631E606828D668,0,0,0,0,0
50,0x20C31474A20,0x31C82064F4804A54,0xD48E5F30CECB510,0x6DA6061FD1E081BD,0,0,0,0x2C00D7D5F116330F,0
51,0x20C31474A20,0x30C5F9FCEC69EA48,0xD48E5F30CECB510,0x23631E606828D668,0,0,0,0x2C00D7D5F116330F,0
52,0x20C31474A20,0x3AB0611D0EB5AE3,0xD48E5F30CECB510,0x6DA6061FD1E081BD,0,0,0,0,0
53,0x20C31474A20,0x1A1C2E2B58EDF77D,0xD48E5F30CECB510,0x7DBB8C7CA3AEB214,0,0,0,0,0
54,0x20C31474A20,0x3FFB13B73A11B3B0,0xD48E5F30CECB510,0x6DA6061FD1E081BD,0,0,0,0,0
55,0x20C31474A20,0x6AB3DB4402616A9D,0xD48E5F30CECB510,0x4CD85DA54E34F20A,0,2,0,0x2C00D7D5F116330F,0
56,0x20C31474A20,0x359F2EE0E8CB35E3,0x75A5FB9B890AD416,0x4CD85DA54E34F20A,0,0,0,0,0
57,0x20C31474A20,0x50F7C40384C7D7DC,0xD48E5F30CECB510,0x4CD85DA54E34F20A,0,0,0,0,0
58,0x20C31474A20,0xF0046780F6079AE,0xD48E5F30CECB510,0x6DA6061FD1E081BD,0,0,0,0,0
59,0x20C31474A20,0x4D2F21CF86E26B21,0xD48E5F30CECB510,0x23631E606828D668,0,0,0,0x2C00D7D5F116330F,0
60,0x20C31474A20,0x7724AD00F7B86245,0xD48E5F30CECB510,0x6DA6061FD1E081BD,0,0,0,0x2C00D7D5F116330F,0
61,0x20C31474A20,0x2A149F4969B3A977,0xD48E5F30CECB510,0x6DA6061FD1E081BD,0,1,0,0x2C00D7D5F116330F,0
62,0x20C31474A20,0x66AC0A964E16AA78,0xD48E5F30CECB510,0x23631E606828D668,0,0,0,0,0
63,0x20C31474A20,0xC9013AE227DB2FE,0xD48E5F30CECB510,0x6DA6061FD1E081BD,0,0,0,0,0
64,0x20C31474A20,0x1258BB3760D4B52C,0xD48E5F30CECB510,0x4CD85DA54E34F20A,0,2,0,0,0
65,0x20C31474A20,0xB2FBBBF322EDBE4,0xD48E5F30CECB510,0x4CD85DA54E34F20A,0,0,0,0x2C00D7D5F116330F,0
66,0x20C31474A20,0x359F2EE0E8CB35E3,0x75A5FB9B890AD416,0x4CD85DA54E34F20A,0,0,0,0,0
67,0x20C31474A20,0x35ACBBB9318A00BC,0xD48E5F30CECB510,0x23631E606828D668,0,1,0,0,0
68,0x20C31474A20,0x326EDF8D1072598F,0xD48E5F30CECB510,0x6DA6061FD1E081BD,0,0,0,0,0
69,0x20C31474A20,0x3FFB14B73A11B563,0xD48E5F30CECB510,0x23631E606828D668,0,0,0,0,0
70,0x20C31474A20,0x59084DB3B2E6804C,0xD48E5F30CECB510,0x6DA6061FD1E081BD,0,0,0,0x2C00D7D5F116330F,0
71,0x20C31474A20,0x14907F219131B639,0xD48E5F30CECB510,0x4CD85DA54E34F20A,0,0,0,0x2C00D7D5F116330F,0
72,0x20C31474A20,0x3DAEC33686957705,0xD48E5F30CECB510,0x6DA6061FD1E081BD,0,1,0,0,90720
72,0x20C31474A20,0x3DD7E674C79ADF08,0x6E2E66060A72F89C,0x4CD85DA54E34F20A,0,1,0,0,90720
73,0x20C31474A20,0x466AE2E968481C13,0xD48E5F30CECB510,0x4CD85DA54E34F20A,0,0,0,0,0
74,0x20C31474A20,0x359F2EE0E8CB35E3,0x75A5FB9B890AD416,0x4CD85DA54E34F20A,0,0,0,0,0
75,0x20C31474A20,0x693A2A8906AF1689,0xD48E5F30CECB510,0x4CD85DA54E34F20A,0,0,0,0,0
76,0x20C31474A20,0x54CF1E94BD0AA413,0xD48E5F30CECB510,0x4CD85DA54E34F20A,0,0,0,0x2C00D7D5F116330F,0
77,0x20C31474A20,0x202B8D01D466E77E,0xD48E5F30CECB510,0x23631E606828D668,0,1,0,0,0
78,0x20C31474A20,0x39EBA4F889A0919E,0xD48E5F30CECB510,0x23631E606828D668,0,0,0,0,0
79,0x20C31474A20,0x79A3008E88001587,0xD48E5F30CECB510,0x23631E606828D668,0,0,0,0,0
80,0x20C31474A20,0xF111DAE94637E69,0xD48E5F30CECB510,0x6DA6061FD1E081BD,0,0,0,0x2C00D7D5F116330F,0
81,0x20C31474A20,0x64F3BF96EFBC45CA,0xD48E5F30CECB510,0x4CD85DA54E34F20A,0,1,0,0x2C00D7D5F116330F,0
82,0x20C31474A20,0x359F2EE0E8CB35E3,0x75A5FB9B890AD416,0x4CD85DA54E34F20A,0,0,0,0,0
83,0x20C31474A20,0x1A1C2E2B58EDF77D,0xD48E5F30CECB510,0x7DBB8C7CA3AEB214,0,0,0,0,0
84,0x20C31474A20,0x3FFB15B73A11B716,0xD48E5F30CECB510,0x23631E606828D668,0,1,0,0,0
85,0x20C31474A20,0x28BC685BD111BFDE,0xD48E5F30CECB510,0x4CD85DA54E34F20A,0,0,0,0x2C00D7D5F116330F,0
86,0x20C31474A20,0x39BF7666C9EB7D3C,0xD48E5F30CECB510,0x6DA6061FD1E081BD,0,0,0,0,0
87,0x20C31474A20,0x50F7C40384C7D7DC,0xD48E5F30CECB510,0x4CD85DA54E34F20A,0,0,0,0,0
88,0x20C31474A20,0x35ACBCB9318A026F,0xD48E5F30CECB510,0x6DA6061FD1E081BD,0,1,0,0,0
89,0x20C31474A20,0x5DBF4A0D9833FA52,0xD48E5F30CECB510,0x4CD85DA54E34F20A,0,0,0,0,0
90,0x20C31474A20,0x471B9694429DA437,0xD48E5F30CECB510,0x6DA6061FD1E081BD,0,1,0,0x2C00D7D5F116330F,0
91,0x20C31474A20,0x359F2EE0E8CB35E3,0x75A5FB9B890AD416,0x4CD85DA54E34F20A,0,0,0,0,0
92,0x20C31474A20,0x274D412EAEF176,0xD48E5F30CECB510,0x4CD85DA54E34F20A,0,0,0,0,0
93,0x20C31474A20,0x6FDA2B96536F73F6,0xD48E5F30CECB510,0x23631E606828D668,0,0,0,0,0
94,0x20C31474A20,0x783BC6A3945E8DD0,0xD48E5F30CECB510,0x6DA6061FD1E081BD,0,1,0,0,90940
94,0x20C31474A20,0x502EC149267EA414,0x6E2E66060A72F89C,0x4CD85DA54E34F20A,0,1,0,0,90940
95,0x20C31474A20,0x19A1F68DA9B48F61,0xD48E5F30CECB510,0x4CD85DA54E34F20A,0,0,0x206FB3C51F589A9C,0x2C00D7D5F116330F,0
96,0x20C31474A20,0x466AE2E968481C13,0xD48E5F30CECB510,0x4CD85DA54E34F20A,0,0,0,0,0
97,0x20C31474A20,0x3FFB16B73A11B8C9,0xD48E5F30CECB510,0x4CD85DA54E34F20A,0,0,0,0,0
98,0x20C31474A20,0x359F2EE0E8CB35E3,0x75A5FB9B890AD416,0x4CD85DA54E34F20A,0,1,0,0,0
99,0x20C31474A20,0x2751412EAEF842,0xD48E5F30CECB510,0x4CD85DA54E34F20A,0,0,0,0,0
100,0x20C31474A20,0x7BF13C40B41185D1,0xD48E5F30CECB510,0x4CD85DA54E34F20A,0,0,0x206FB3C51F589A9C,0x2C00D7D5F116330F,0
100,0x20C31474A20,0xBDF8A81259B938,0xD48E5F30CECB510,0x4CD85DA54E34F20A,0,0,0x206FB3C51F589A9C,0x2C00D7D5F116330F,0
100,0x20C31474A20,0x17227789B649821A,0xD48E5F30CECB510,0x4CD85DA54E34F20A,0,0,0x206FB3C51F589A9C,0x2C00D7D5F116330F,0
100,0x20C31474A20,0x25837A8C850D6E68,0xD48E5F30CECB510,0x4CD85DA54E34F20A,0,0,0x206FB3C51F589A9C,0x2C00D7D5F116330F,0
100,0x20C31474A20,0x3FFB17B73A11BA7C,0xD48E5F30CECB510,0x4CD85DA54E34F20A,0,0,0x206FB3C51F589A9C,0x2C00D7D5F116330F,0
