539,2,15,0x33A681C976E8D9F1,0x6A9EF93D619F4BCC,0x499FC46A1274B870,1000,0,0,0x4EB1A824328091E8,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,25,0,1,0,0,0,0,0
540,3,20,0x33A681C976E8D9F1,0x6A9EF93D619F4BCC,0x499FC46A1274B870,1500,0,0,0x4EB1AF2432809DCD,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,25,0,1,0,0,0,0,0
541,4,25,0x33A681C976E8D9F1,0x6A9EF93D619F4BCC,0x499FC46A1274B870,2500,0,0,0x4EB1AE2432809C1A,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,25,0,1,0,0,0,0,0
542,0,5,0x33A681C976E8D9F1,0x780DE86CE732E68B,0x758BFA5FAF39061F,250,0,0,0x2AA6E1A1D06A1A19,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,30,0,1,0,0,0,0,0
543,1,10,0x33A681C976E8D9F1,0x780DE86CE732E68B,0x758BFA5FAF39061F,500,0,0,0x2AA6DEA1D06A1500,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,30,0,1,0,0,0,0,0
544,2,15,0x33A681C976E8D9F1,0x780DE86CE732E68B,0x758BFA5FAF39061F,1000,0,0,0x2AA6DFA1D06A16B3,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,30,0,1,0,0,0,0,0
545,3,20,0x33A681C976E8D9F1,0x780DE86CE732E68B,0x758BFA5FAF39061F,1500,0,0,0x2AA6E4A1D06A1F32,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,30,0,1,0,0,0,0,0
546,4,25,0x33A681C976E8D9F1,0x780DE86CE732E68B,0x758BFA5FAF39061F,2500,0,0,0x2AA6E5A1D06A20E5,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,30,0,1,0,0,0,0,0
547,0,35,0x33A681C976E8D9F1,0x57AD3B58FDD4BFB7,0x73F1FE390DB552DA,5000,0,0,0xEEDA591815EEBB0,0x7FCE4A14FEC05DA1,0,0,0,0,0,0x8C286E9EA186062,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
548,0,1,0x33A681C976E8D9F1,0x7FCE4A14FEC05DA1,0x5A619F94ABE000B,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
549,0,5,0x5C57E42946F6E08C,0x7FCE4A14FEC05DA1,0x712CA2AB23C087EA,5000,0,0,0xBAB1C23E3013F22,0x50E4C2C207E2FF80,0,0x541E695A3A0634DA,1,0,0,0xBAB1C23E3013F22,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
550,0,5,0x5C57E42946F6E08C,0x7FCE4A14FEC05DA1,0x358FDD4FE6F7417C,5000,0,0,0xBAB1C23E3013F22,0x50E4C2C207E2FF80,0,0x66036262325BA404,4,0,0,0xBAB1C23E3013F22,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
551,0,3,0x5C57E42946F6E08C,0x7FCE4A14FEC05DA1,0x49939DAF3A11ED6F,5000,0,0,0xBAB1C23E3013F22,0x50E4C2C207E2FF80,0,0x5333624AF9185521,7,0,0,0xBAB1C23E3013F22,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
552,0,3,0x5C57E42946F6E08C,0x7FCE4A14FEC05DA1,0x419CD018C252B10C,5000,0,0,0xBAB1C23E3013F22,0x50E4C2C207E2FF80,0,0x22B14603D3EBBF74,10,0,0,0xBAB1C23E3013F22,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
553,0,2,0x5C57E42946F6E08C,0x7FCE4A14FEC05DA1,0x1E5EF075551A18C9,5000,0,0,0xBAB1C23E3013F22,0x50E4C2C207E2FF80,0,0x26DD374945409583,13,0,0,0xBAB1C23E3013F22,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
554,0,4,0x5C57E42946F6E08C,0x7FCE4A14FEC05DA1,0x37F4DA6B92F57D46,5000,0,0,0xBAB1C23E3013F22,0x50E4C2C207E2FF80,0,0x5C788465D3198936,16,0,0,0xBAB1C23E3013F22,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
555,0,3,0x5C57E42946F6E08C,0x7FCE4A14FEC05DA1,0x4FCCC017B0F2FC10,5000,0,0,0xBAB1C23E3013F22,0x50E4C2C207E2FF80,0,0x5A81C37C9395A738,19,0,0,0xBAB1C23E3013F22,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
556,0,2,0x5C57E42946F6E08C,0x7FCE4A14FEC05DA1,0x742596922A48D6AD,5000,0,0,0xBAB1C23E3013F22,0x50E4C2C207E2FF80,0,0x188F5C13C48EF817,22,0,0,0xBAB1C23E3013F22,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
557,0,1,0x5C57E42946F6E08C,0x7FCE4A14FEC05DA1,0x5A619F94ABE000B,0,0,0,0,0x404A29A3EAD5EDB3,0,0,25,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
558,0,1,0x5C57E42946F6E08C,0x7FCE4A14FEC05DA1,0x5A619F94ABE000B,0,0,0,0,0x141B0E8DBFAF9468,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
559,0,1,0x7FB43557B54149CE,0x404A29A3EAD5EDB3,0x5A619F94ABE000B,0,0,0,0,0x7F0CE2A2E0A76E67,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
560,0,1,0x7FB43557B54149CE,0x141B0E8DBFAF9468,0x5A619F94ABE000B,0,0,0,0,0x7F0CE2A2E0A76E67,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
561,0,2,0x7FB43557B54149CE,0x7F0CE2A2E0A76E67,0x1B97D2ED5F5C6144,5000,0,0,0xBAB1C23E3013F22,0x50E4C2C207E2FF80,0,0x732700A15CF4D06C,31,0,0,0xBAB1C23E3013F22,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
562,0,9,0x7FB43557B54149CE,0x50E4C2C207E2FF80,0x22F5C101E90A5D33,7500,0,0,0x6F511FB730144887,0,0,0x86AC3AB023025,0,0,0,0x6F511FB730144887,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
580,0,25,0x7ECD2F25FD60F375,0x780C2F604F99D74B,0x2C1DB9780C29D277,250,0,0,0x5C292EEF8129D683,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
581,1,50,0x7ECD2F25FD60F375,0x780C2F604F99D74B,0x2C1DB9780C29D277,500,0,0,0x5C292FEF8129D836,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
582,2,100,0x7ECD2F25FD60F375,0x780C2F604F99D74B,0x2C1DB9780C29D277,1000,0,0,0x5C2930EF8129D9E9,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
583,3,200,0x7ECD2F25FD60F375,0x780C2F604F99D74B,0x2C1DB9780C29D277,1500,0,0,0x5C2931EF8129DB9C,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
584,4,300,0x7ECD2F25FD60F375,0x780C2F604F99D74B,0x2C1DB9780C29D277,2500,0,0,0x5C2932EF8129DD4F,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
585,0,10,0x7ECD2F25FD60F375,0x74E570D3CBD6AFF0,0x2788D53C9579DD7C,250,0,0,0x79CF1C4413AE9CBA,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0
586,1,25,0x7ECD2F25FD60F375,0x74E570D3CBD6AFF0,0x2788D53C9579DD7C,500,0,0,0x79CF1B4413AE9B07,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0
587,2,50,0x7ECD2F25FD60F375,0x74E570D3CBD6AFF0,0x2788D53C9579DD7C,1000,0,0,0x79CF1A4413AE9954,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0
588,3,75,0x7ECD2F25FD60F375,0x74E570D3CBD6AFF0,0x2788D53C9579DD7C,1500,0,0,0x79CF194413AE97A1,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0
589,4,100,0x7ECD2F25FD60F375,0x74E570D3CBD6AFF0,0x2788D53C9579DD7C,2500,0,0,0x79CF184413AE95EE,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0
590,0,3,0x7ECD2F25FD60F375,0x1E33AD7FCF2D44E7,0x6EB3920BD5DD5542,250,0,0,0x2C5174EA5650A4A5,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0
591,1,5,0x7ECD2F25FD60F375,0x1E33AD7FCF2D44E7,0x6EB3920BD5DD5542,500,0,0,0x2C5171EA56509F8C,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0
592,2,10,0x7ECD2F25FD60F375,0x1E33AD7FCF2D44E7,0x6EB3920BD5DD5542,1000,0,0,0x2C5172EA5650A13F,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0
593,3,15,0x7ECD2F25FD60F375,0x1E33AD7FCF2D44E7,0x6EB3920BD5DD5542,1500,0,0,0x2C516FEA56509C26,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0
594,4,20,0x7ECD2F25FD60F375,0x1E33AD7FCF2D44E7,0x6EB3920BD5DD5542,2500,0,0,0x2C5170EA56509DD9,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0
595,0,5,0x7ECD2F25FD60F375,0x34B12A7EEC1A0E54,0x6A95E2CF7ACE61DC,250,0,0,0x74C93218D7FBDE8C,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,20,0,1,0,0,0,0,0
596,1,10,0x7ECD2F25FD60F375,0x34B12A7EEC1A0E54,0x6A95E2CF7ACE61DC,500,0,0,0x74C93518D7FBE3A5,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,20,0,1,0,0,0,0,0
597,2,15,0x7ECD2F25FD60F375,0x34B12A7EEC1A0E54,0x6A95E2CF7ACE61DC,1000,0,0,0x74C93418D7FBE1F2,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,20,0,1,0,0,0,0,0
598,3,25,0x7ECD2F25FD60F375,0x34B12A7EEC1A0E54,0x6A95E2CF7ACE61DC,1500,0,0,0x74C92F18D7FBD973,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,20,0,1,0,0,0,0,0
599,4,50,0x7ECD2F25FD60F375,0x34B12A7EEC1A0E54,0x6A95E2CF7ACE61DC,2500,0,0,0x74C92E18D7FBD7C0,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,20,0,1,0,0,0,0,0
600,0,5,0x7ECD2F25FD60F375,0x6759C0DF02E8AA9D,0x7CA3F55A32188071,250,0,0,0x5DB57A9C36B5E237,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,30,0,1,0,0,0,0,0
601,1,15,0x7ECD2F25FD60F375,0x6759C0DF02E8AA9D,0x7CA3F55A32188071,500,0,0,0x5DB57B9C36B5E3EA,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,30,0,1,0,0,0,0,0
602,2,30,0x7ECD2F25FD60F375,0x6759C0DF02E8AA9D,0x7CA3F55A32188071,1000,0,0,0x5DB57C9C36B5E59D,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,30,0,1,0,0,0,0,0
603,3,50,0x7ECD2F25FD60F375,0x6759C0DF02E8AA9D,0x7CA3F55A32188071,1500,0,0,0x5DB5759C36B5D9B8,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,30,0,1,0,0,0,0,0
604,4,75,0x7ECD2F25FD60F375,0x6759C0DF02E8AA9D,0x7CA3F55A32188071,2500,0,0,0x5DB5769C36B5DB6B,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,30,0,1,0,0,0,0,0
605,0,5,0x7ECD2F25FD60F375,0x6A9EF93D619F4BCC,0x499FC46A1274B870,250,0,0,0x4EB1AA243280954E,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,40,0,1,0,0,0,0,0
606,1,10,0x7ECD2F25FD60F375,0x6A9EF93D619F4BCC,0x499FC46A1274B870,500,0,0,0x4EB1A9243280939B,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,40,0,1,0,0,0,0,0
607,2,15,0x7ECD2F25FD60F375,0x6A9EF93D619F4BCC,0x499FC46A1274B870,1000,0,0,0x4EB1A824328091E8,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,40,0,1,0,0,0,0,0
608,3,25,0x7ECD2F25FD60F375,0x6A9EF93D619F4BCC,0x499FC46A1274B870,1500,0,0,0x4EB1AF2432809DCD,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,40,0,1,0,0,0,0,0
609,4,50,0x7ECD2F25FD60F375,0x6A9EF93D619F4BCC,0x499FC46A1274B870,2500,0,0,0x4EB1AE2432809C1A,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,40,0,1,0,0,0,0,0
610,0,5,0x7ECD2F25FD60F375,0x780DE86CE732E68B,0x758BFA5FAF39061F,250,0,0,0x2AA6E1A1D06A1A19,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,50,0,1,0,0,0,0,0
611,1,10,0x7ECD2F25FD60F375,0x780DE86CE732E68B,0x758BFA5FAF39061F,500,0,0,0x2AA6DEA1D06A1500,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,50,0,1,0,0,0,0,0
612,2,15,0x7ECD2F25FD60F375,0x780DE86CE732E68B,0x758BFA5FAF39061F,1000,0,0,0x2AA6DFA1D06A16B3,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,50,0,1,0,0,0,0,0
613,3,20,0x7ECD2F25FD60F375,0x780DE86CE732E68B,0x758BFA5FAF39061F,1500,0,0,0x2AA6E4A1D06A1F32,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,50,0,1,0,0,0,0,0
614,4,25,0x7ECD2F25FD60F375,0x780DE86CE732E68B,0x758BFA5FAF39061F,2500,0,0,0x2AA6E5A1D06A20E5,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,50,0,1,0,0,0,0,0
615,0,35,0x7ECD2F25FD60F375,0x57AD3B58FDD4BFB7,0x73F1FE390DB552DA,5000,0,0,0xEEDA591815EEBB0,0x7FCE4A14FEC05DA1,0,0,0,0,0,0x8C286E9EA186062,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
616,0,1,0x7ECD2F25FD60F375,0x7FCE4A14FEC05DA1,0x5A619F94ABE000B,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
617,0,25,0x70418D65A32A8D17,0x780C2F604F99D74B,0x2C1DB9780C29D277,250,0,0,0x5C292EEF8129D683,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
618,1,50,0x70418D65A32A8D17,0x780C2F604F99D74B,0x2C1DB9780C29D277,500,0,0,0x5C292FEF8129D836,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
619,2,100,0x70418D65A32A8D17,0x780C2F604F99D74B,0x2C1DB9780C29D277,1000,0,0,0x5C2930EF8129D9E9,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
620,3,200,0x70418D65A32A8D17,0x780C2F604F99D74B,0x2C1DB9780C29D277,1500,0,0,0x5C2931EF8129DB9C,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
621,4,300,0x70418D65A32A8D17,0x780C2F604F99D74B,0x2C1DB9780C29D277,2500,0,0,0x5C2932EF8129DD4F,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
622,0,10,0x70418D65A32A8D17,0x74E570D3CBD6AFF0,0x2788D53C9579DD7C,250,0,0,0x79CF1C4413AE9CBA,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0
623,1,25,0x70418D65A32A8D17,0x74E570D3CBD6AFF0,0x2788D53C9579DD7C,500,0,0,0x79CF1B4413AE9B07,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0
624,2,50,0x70418D65A32A8D17,0x74E570D3CBD6AFF0,0x2788D53C9579DD7C,1000,0,0,0x79CF1A4413AE9954,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0
625,3,75,0x70418D65A32A8D17,0x74E570D3CBD6AFF0,0x2788D53C9579DD7C,1500,0,0,0x79CF194413AE97A1,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0
626,4,100,0x70418D65A32A8D17,0x74E570D3CBD6AFF0,0x2788D53C9579DD7C,2500,0,0,0x79CF184413AE95EE,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0
627,0,3,0x70418D65A32A8D17,0x1E33AD7FCF2D44E7,0x6EB3920BD5DD5542,250,0,0,0x2C5174EA5650A4A5,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0
628,1,5,0x70418D65A32A8D17,0x1E33AD7FCF2D44E7,0x6EB3920BD5DD5542,500,0,0,0x2C5171EA56509F8C,0x57AD3B58FDD4BFB7,0,0,0,0,0,0x35135790E8393359,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0
